R_death_2018,Less than a high school diploma 2014-18,Employed_2018,anycondition_prevalence,Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Percent of Population Aged 60+,Internal Medicine Primary Care (2019),POP_ESTIMATE_2018,Civilian_labor_force_2018,Family Medicine/General Practice Primary Care (2019),R_birth_2018,Total Specialist Physicians (2019),30-39,60-69,Asian-alone pop,80+,CI90LBINC_2018,anycondition_number,40-49,Obesity_prevalence,Heart disease_prevalence,Some college or associate's degree 2014-18,Median_Household_Income_2018,Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),70-79,Active General Surgeons per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),High school diploma only 2014-18,Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Two or more races pop,19-Oct,Total nurse practitioners (2019),R_INTERNATIONAL_MIG_2018,COPD_prevalence,diabetes_prevalence,Bachelor's degree or higher 2014-18,N_POP_CHG_2018,Unemployed_2018,50-59,R_NET_MIG_2018,GQ_ESTIMATES_2018,CI90UBINC_2018,R_DOMESTIC_MIG_2018,COPD_number,Population Aged 60+,Total physician assistants (2019),CKD_prevalence,Native American/American Indian-alone pop,Hawaiian/Pacific Islander-alone pop,0-9,Black-alone pop,county_pop2018_18 and older,White-alone pop,Heart disease_number,20-29,diabetes_number,Active Physicians per 100000 Population 2018 (AAMC),Total Hospitals (2019),CKD_number
13.4,5129,30533,48.5,7.2,28.1,52.8746557,65263,32148,36.71058401,9.7,136.4009164,7004,9951,200,3752,45826,25573,7923,37.1,8.8,12266,49436,88.2,6043,8.7,100.8,23407,273.3,636,7032,35.68631591,3,9.5,13.1,7916,-613,1615,9994,122,650,53046,123,5030,18721,28.88843708,3.4,95,8,6690,600,52753,63724,4646,6874,6934,320.5,1.014076377,1789
9.8,1536,4100,56.0,6.7,24.6,4.710031039,11931,4355,4.382446183,10.9,13.5068829,1340,1529,29,501,35334,5180,1443,42.3,10.0,2474,39687,61.2,996,7.1,65.9,3290,174.8,157,1524,8.333439142,7,11.5,15.4,898,-99,255,1668,294,102,44040,317,1063,2963,0.427458288,3.9,57,10,1428,2293,9247,9385,921,1502,1423,191.3,0.39549879,357
12.4,26405,149818,46.1,6.0,32.9,194.0699776,356495,155273,138.5855467,9.4,487.1081119,38574,50609,8062,24161,49778,133006,40171,34.4,10.0,83228,52447,80.1,45236,6.9,86.8,81305,240.7,7382,38649,206.874077,73,10.3,14.1,56151,11408,5455,45853,234,3869,55116,233,29587,107419,101.980886,3.8,2165,663,36202,40389,288227,297834,28883,37040,40608,265.2,3.632012517,10946
3.2,958,14876,24.3,10.4,18.7,5.273492956,23081,15340,15.02146478,9.9,21.73318309,4093,2875,326,657,88142,4576,3423,19.4,5.2,4087,99087,76.2,1569,10.6,79.8,2272,199.6,363,2185,11.4259014,32,4.9,7.2,9847,-180,464,2928,466,270,110032,79,928,4298,6.432063378,2.4,211,35,2384,175,18842,21971,981,2967,1360,207.9,1.158570422,447
7.6,12738,144991,35.5,6.7,18.0,217.151709,292735,150474,176.3863443,11.5,594.5827576,35994,30554,21427,8783,50812,83104,30764,29.6,6.0,56717,52837,87.6,16702,7.9,97.8,37856,249.7,12261,41802,129.441747,94,7.1,9.1,67150,408,5483,32218,141,17194,54862,61,16546,51447,110.786907,2.7,1863,198,32484,35762,234329,221224,14157,63434,21235,287.0,4.217106688,6330
13.8,1861,7602,50.6,9.2,29.3,9.613359382,17787,7943,12.22354405,8.3,27.60885896,1786,2903,69,864,45137,7388,2183,35.9,10.4,3760,49487,89.4,1803,10.5,100.1,5237,231.6,302,1941,9.278467764,47,12.4,14.8,2269,78,341,2852,104,123,53837,175,1816,5135,6.579635315,3.5,60,8,1610,157,14602,17191,1513,1845,2157,263.4,0.551586194,504
9.8,16128,75325,47.6,6.1,17.4,91.87991606,194160,79354,62.9574917,13.9,236.030608,28071,19437,5426,6282,43618,69475,22456,37.4,6.9,43169,46628,71.9,11206,7.0,79.1,34761,202.9,5985,25743,88.8713933,16,7.6,14.3,33352,394,4029,22936,302,6328,49638,80,11067,34483,61.40708733,3.4,990,483,27633,92819,146048,88457,10041,30396,20949,228.7,2.676293256,4922
14.8,4419,16123,50.0,6.3,29.6,16.16474148,32412,16762,14.1898119,10.8,44.71940721,3481,5242,253,1762,39027,12877,3382,39.5,10.4,5645,42879,81.7,3455,7.3,90.3,9155,231.8,549,3566,17.03995111,45,10.9,16.9,4376,-154,639,4550,154,430,46731,224,2797,9713,7.998655034,4.2,225,56,3696,9262,25756,22067,2673,3278,4348,263.2,0.365304892,1089
9.6,2821,28496,36.5,9.9,29.7,36.81031265,55286,29178,32.92625088,8.3,106.8116986,6379,9118,558,2938,54398,16558,6159,28.9,7.0,11165,57438,121.5,5705,11.7,130.3,12540,322.7,978,5842,33.89726632,32,7.3,10.3,15147,29,682,8473,103,823,60478,35,3325,16500,21.80371037,3.0,171,21,5155,507,45302,53051,3185,5517,4671,367.1,1.235837835,1379
9.9,1599,8437,46.2,6.1,20.4,8.817935496,18634,8756,6.042181193,10.2,22.65242248,2199,2086,88,619,61011,6590,2666,33.5,7.4,3701,66901,71.9,1406,7.0,79.1,5019,202.9,286,2714,8.529200364,7,8.6,12.1,1957,428,319,2690,306,210,72791,300,1234,3658,5.893385174,3.0,58,6,2109,1733,14275,16463,1050,2145,1722,228.7,0.256850271,434
7.1,274,2127,50.9,7.3,30.2,2.105237689,4506,2266,2.440699466,8.2,6.223246039,456,806,26,299,30709,1882,419,34.6,10.8,1493,34491,82.1,563,7.7,91.1,1146,213.8,76,477,2.197704717,0,8.0,19.9,366,-36,139,648,340,8,38273,2,294,1391,1.144010675,5.1,134,1,420,49,3700,4220,399,418,735,244.8,0.088166236,190
6.2,78816,210010,37.0,6.2,17.6,246.2567318,435594,224057,167.3572334,13.8,647.1740994,60805,43302,29494,14958,66597,119010,53314,28.1,6.3,72422,69665,87.1,24484,7.2,96.2,56133,243.8,16496,62929,169.7357807,25,6.3,11.2,67157,117,14047,50265,43,18086,72733,164,20253,76257,87.18036694,3.2,11351,2682,63650,15215,321760,360356,20306,61887,36143,279.6,3.953233767,10298
6.2,4171,10742,48.7,5.4,14.8,8.129341511,21485,11039,7.19514094,18.6,25.37462417,2877,1897,1602,578,48338,7114,2462,38.3,7.4,3637,53785,66.5,962,6.2,72.9,2916,199.9,285,3458,7.410725687,50,7.2,13.7,1792,-393,297,2292,538,151,59232,544,1058,3264,4.373825272,3.2,368,47,3983,841,14612,18342,1081,2976,1997,224.8,0.391495913,472
10.3,3618,15254,50.4,6.1,22.1,13.98363464,35567,15892,17.66158035,9.1,46.27195863,4534,4297,165,1428,43376,14147,4720,37.1,8.9,7566,47624,74.4,2818,6.5,80.3,10615,212.0,754,4481,18.35252391,2,11.1,13.9,3173,-260,638,4898,343,3315,51872,205,3105,7957,4.491133132,3.3,340,15,3797,1791,28077,32502,2499,4594,3908,230.8,0.70157346,939
11.2,7117,47166,47.0,5.8,25.3,79.31631479,104712,49961,49.75453007,12.1,175.7434541,11956,14079,1245,5683,47911,38323,11797,33.9,8.2,24414,50684,87.2,8744,7.0,99.6,25214,240.5,3140,13049,40.78819504,6,9.0,12.3,16485,-821,2795,13514,149,4009,53457,351,7365,27263,20.4803913,3.4,278,53,12840,18339,81562,81657,6677,13050,10017,284.4,1.536851193,2780
7.1,24323,135634,28.4,6.2,20.9,155.046075,274255,142618,105.3700419,9.9,407.4682678,31690,35297,14226,9305,80404,62929,32292,20.9,5.7,54710,84213,87.1,19001,7.2,96.2,28222,243.8,11464,37554,106.8676027,39,5.9,9.2,71610,-850,6984,35086,70,14048,88022,173,13091,57232,54.88976325,2.9,5092,549,28639,3959,221403,238965,12721,45391,20316,279.6,2.489001517,6334
6.3,101305,726303,40.5,6.0,16.0,751.6002866,1380645,750160,536.7184453,12.2,1886.48755,212970,127447,78758,37399,55840,435453,186896,32.2,6.1,265083,58037,80.1,70941,6.9,86.8,216036,240.7,37489,176280,801.1884039,78,6.7,10.9,297568,27712,23857,171700,244,35267,60234,10,72406,206342,394.954769,2.9,7832,2772,168705,313423,1074728,940371,66065,228307,117345,265.2,14.06617182,31062
8.3,4931,44991,41.0,7.1,21.6,44.69092096,85129,46319,47.97098856,9.8,134.6731324,10690,10812,834,3215,62101,27512,10828,32.9,6.6,19119,65831,86.4,6334,7.9,94.6,19603,238.3,1125,11619,44.52984621,2,6.5,9.2,14417,354,1328,12645,170,2987,69561,214,4336,18308,26.94341238,2.8,425,34,9116,948,67171,81763,4466,9870,6169,264.9,1.947540134,1886
6.5,1966,31120,32.5,7.1,22.9,24.74626393,56310,32091,26.92132509,9.4,72.06373065,7982,8267,428,1775,60731,14847,6975,22.0,5.7,12102,66219,88.9,4118,7.8,95.4,7980,262.5,1501,6700,28.62182744,7,5.6,7.8,17223,769,971,7617,200,1800,71707,197,2553,12490,22.21528368,2.7,4219,46,5722,344,45626,49772,2593,7154,3561,285.7,0.879911103,1225
8.5,6282,92384,39.2,7.1,22.8,121.1630355,179146,96495,82.84940171,9.8,349.144482,21244,23212,2318,7117,73221,54548,23603,30.1,7.0,36879,76475,83.7,14216,8.3,93.7,38916,248.6,2431,23772,92.55041378,12,7.7,10.5,41020,906,4111,26913,40,1199,79729,133,10680,40244,34.26771406,2.7,344,42,20206,2603,139159,171408,9713,18863,14667,292.7,2.973137982,3772
10.0,1324,3397,49.8,6.7,28.1,3.912590531,9911,3593,3.640468035,8.0,11.22007514,1092,1500,24,516,38000,4017,1143,37.0,10.0,2451,42588,61.2,1107,7.1,65.9,2422,174.8,107,1125,6.92253083,4,10.5,16.1,1051,-206,196,1457,378,363,47176,394,849,2872,0.355086672,4.0,24,2,903,3259,8071,6495,809,1068,1302,191.3,0.328538136,322
11.4,3054,9463,51.9,7.8,26.2,11.80339907,21940,9999,8.437052707,11.8,35.27836827,2431,3120,72,1054,41752,8901,2321,37.4,9.7,3839,46603,75.8,1991,9.1,84.1,6221,231.8,255,2661,11.1301298,3,10.9,16.2,2350,-272,536,3181,93,116,51454,84,1871,5833,3.611171555,4.0,64,1,2599,7820,17147,13728,1671,2582,2779,260.3,0.743891924,683
9.0,251,1850,48.4,6.3,28.3,2.264908139,3641,1910,1.62602694,13.9,6.457157422,354,539,30,250,41293,1342,381,33.6,9.4,612,46014,79.0,309,7.0,86.6,1153,236.3,54,496,2.030750751,9,10.3,12.8,442,-36,60,483,357,51,50735,281,285,1037,0.395214881,3.4,20,1,454,16,2774,3520,260,375,355,273.1,0.072505587,95
10.7,55426,423872,41.2,7.4,23.4,975.14962,919719,443446,304.9695723,10.6,2301.767259,118422,117349,34265,44272,55346,302227,103167,30.8,7.3,193051,56375,94.8,68390,10.2,112.9,178600,304.1,18765,109669,593.5140858,18,7.8,11.4,216636,925,19574,129113,169,27667,57404,37,56970,216391,418.5330874,3.1,6890,437,100740,128502,733627,730860,53850,128597,83461,375.1,7.812492129,22451
10.1,5727,32022,43.1,6.1,22.4,31.90432602,67420,33156,21.86132103,10.3,81.95912439,8150,8006,939,2712,50400,22389,9161,28.6,7.4,15637,55807,71.9,5458,7.0,79.1,14760,202.9,1271,9148,30.85964841,12,8.4,11.6,9461,917,1134,9131,242,541,61214,263,4376,14752,21.32295956,3.0,300,117,7841,1925,51987,62868,3852,7813,6031,228.7,0.929314438,1564
7.1,9551,108017,37.8,8.6,17.7,74.11286562,192876,110908,118.2745142,14.9,209.4398975,29397,20594,4751,6084,56808,54357,22422,30.9,6.0,40496,60033,84.8,9712,9.2,92.8,33305,219.1,4798,24857,103.4082166,117,4.9,8.8,39068,2848,2891,23407,174,6274,63258,8,7047,32585,88.32329708,2.5,5364,207,28863,12664,143825,165092,8689,27540,12592,240.4,12.46145528,3587
8.8,6726,47158,52.2,7.6,18.1,48.77652011,110356,49149,46.92424719,12.9,159.4436526,14667,11821,2498,3409,48901,43454,13907,42.4,8.0,26300,52278,72.9,6720,8.3,77.3,21481,214.6,4198,15029,72.46091645,40,9.5,13.4,16317,2130,1991,14783,201,3223,55655,403,7912,19472,24.3512146,3.0,513,361,14793,13983,83201,88803,6655,15227,11144,230.9,2.593182082,2496
8.9,5889,56139,38.0,7.1,23.5,54.10746585,103066,57658,58.078656,10.0,163.0492672,12707,13498,1968,5005,55544,30823,12158,32.7,7.0,23083,59428,86.4,7925,7.9,94.6,26061,238.3,1422,12960,53.91245204,13,6.7,9.7,16120,695,1519,14971,207,3543,63312,66,5424,24000,32.62049055,3.0,611,74,11592,2144,81036,96847,5633,12250,7847,264.9,2.357894154,2399
12.1,8886,33741,49.6,6.2,29.9,32.94277228,78374,34900,36.08751984,9.3,99.46034944,8020,12090,737,3761,46062,31148,8907,33.2,9.2,16300,50529,72.3,8623,7.0,80.1,16512,205.0,1427,8895,32.69612541,44,9.8,13.8,13612,937,1159,10818,503,792,54996,142,6132,22702,16.17078527,3.7,284,29,8198,5949,62759,69948,5793,9062,8681,229.5,1.063664617,2306
13.0,4843,10506,56.4,6.7,23.7,12.31374471,31192,11202,11.45731802,11.1,35.31193459,4138,4375,160,1451,29699,14068,3743,41.2,10.7,5838,33392,61.2,2413,7.1,65.9,7757,174.8,322,3423,21.78665943,96,11.4,19.6,4003,-145,696,4328,352,2322,37085,40,2838,7493,1.117532387,4.7,156,8,3440,16581,24933,13965,2662,3881,4882,191.3,1.033978564,1161
7.8,2695,9157,46.7,5.4,14.7,6.859143724,18128,9382,6.070910633,15.3,21.40987606,2652,1490,140,480,82298,5867,2112,36.1,6.4,2914,84946,66.5,788,6.2,72.9,3898,199.9,284,2896,6.252810577,35,6.4,11.9,1103,497,225,2044,270,80,87594,89,806,2585,3.690421435,2.8,276,4,3140,343,12559,17081,805,2526,1498,224.8,0.330325246,356
15.4,1198,5165,54.0,5.8,24.5,3.662551777,10949,5319,6.275486745,11.3,12.94527399,1225,1368,65,507,35955,4521,1281,39.7,10.5,2327,39756,68.5,950,6.2,73.9,2651,189.1,865,1553,3.140520137,4,11.0,14.7,1281,-148,154,1394,294,292,43557,317,920,2703,3.576472092,3.8,1707,5,1359,291,8376,8016,876,1312,1231,206.7,0.347095506,320
13.1,12620,43833,53.6,6.9,23.5,53.42263431,114277,45972,43.6732958,11.3,148.2741124,13865,14641,1102,4499,41668,48041,13727,40.9,9.1,26643,45400,71.2,8979,7.6,77.2,25653,196.7,2253,14637,59.3143209,6,10.2,14.7,14219,-387,2139,15325,7,2739,49132,7,9158,27115,12.50814414,3.6,617,126,13141,24153,89582,86026,8146,15463,13182,217.1,2.361350576,3204
9.7,2481,7846,46.8,6.5,22.4,6.9476922,17158,8122,11.74801475,14.5,22.21848046,2063,1982,402,841,49332,6011,1951,39.4,8.2,3234,54828,77.9,1273,6.9,84.8,4021,193.1,142,2417,10.4487202,45,8.0,11.9,1428,39,276,2159,141,565,60324,68,1030,3829,4.637231179,3.3,221,44,2404,664,12835,15685,1046,2068,1529,218.2,0.641492707,430
8.0,3293,24095,38.0,6.6,24.5,24.554345,42855,24821,26.77683781,13.4,71.66202771,5121,5682,465,2272,56494,12304,4488,30.5,7.3,11259,60579,96.0,3242,7.4,104.9,7395,265.0,519,5635,21.99580516,95,6.3,10.4,6695,140,726,5472,65,1047,64664,134,2036,10445,13.83902741,3.2,233,46,5783,2644,32341,38948,2373,5160,3369,302.7,0.969953908,1029
10.5,3417,11659,51.8,6.7,20.9,11.35326315,28759,12259,10.5636384,11.9,32.55757652,3387,3343,103,996,43030,11512,3266,42.0,8.5,5857,48082,61.2,2185,7.1,65.9,6043,174.8,376,4486,20.08728324,16,9.5,13.8,3226,99,600,3835,131,1452,53134,0,2109,5924,1.030364001,3.4,82,13,3374,8959,22222,19226,1884,3887,3062,191.3,0.95332744,765
6.4,26249,129814,48.4,6.1,13.5,137.0508956,289615,136502,93.909322,14.1,352.0704807,40559,25729,15020,4308,43275,101186,37644,40.6,6.1,55639,46059,71.9,11602,7.0,79.1,56696,202.9,6841,44374,132.5632909,52,7.3,15.3,33538,5081,6688,35869,104,4702,48843,209,15181,36959,91.59669137,3.4,1681,336,44411,208956,209056,56781,12677,45119,32077,228.7,3.992040953,7077
12.9,3059,5906,51.8,7.6,26.4,7.876747661,17821,6270,7.577630661,11.8,25.74799134,1895,2436,92,845,31696,7134,2221,38.4,11.6,3291,34648,72.9,1587,8.3,77.3,4523,214.6,223,2109,11.70145703,6,14.6,16.8,1604,82,364,2551,228,177,37600,53,2010,4680,3.93239149,4.0,91,1,2262,160,13782,17254,1603,1915,2318,230.9,0.4187638,548
4.8,4100,83551,30.9,6.5,15.0,61.24885897,151260,85186,103.5671238,11.9,195.8717423,20195,13782,10340,4028,59944,37379,15937,28.4,4.8,22501,64387,77.9,7282,6.9,84.8,13985,193.1,3720,21131,92.11291623,50,4.5,7.4,45730,2047,1635,14920,178,8511,68830,15,5487,21650,40.8804982,2.2,562,77,17334,10999,121077,125562,5763,36651,8941,218.2,5.655215461,2667
9.2,20253,131857,44.5,6.1,21.4,106.457186,270771,136728,134.4573277,13.0,352.2676782,33827,31637,7010,11103,51197,92042,31179,35.0,7.2,50092,54674,74.4,17179,6.5,80.3,53751,212.0,8321,38092,139.7174699,82,9.0,12.5,51236,777,4871,33290,16,11339,58151,112,18610,57385,34.19092443,3.1,1531,267,35084,37316,206766,216326,14844,39380,25783,230.8,5.341067485,6329
9.2,8671,54264,51.0,9.2,19.6,63.30159616,117123,56576,80.48901725,11.7,181.7975144,16323,13474,1283,3097,56464,45840,15406,39.4,8.0,23594,59619,89.4,7952,10.5,100.1,29143,231.6,3492,14932,61.09641761,7,10.4,12.5,16315,2116,2312,16423,95,895,62774,284,9371,21894,43.32527278,2.9,280,52,14654,9101,89893,102915,7178,14862,11281,263.4,3.632058796,2604
6.0,24270,53384,42.5,6.2,13.7,85.57256635,151366,57865,58.15551864,14.8,224.8886687,23433,11602,6836,3796,54910,46947,18660,34.1,6.0,32073,58255,87.1,6634,7.2,96.2,23540,243.8,5609,21654,58.98204793,47,6.3,11.5,12438,1670,4481,16232,151,16066,61600,154,6984,20569,30.2945941,3.1,4803,525,23256,10978,110402,122615,6652,26099,12751,279.6,1.373722279,3412
10.3,4103,8345,50.6,7.8,22.8,11.99707381,22300,8941,8.575491129,11.2,35.85722937,2652,2911,96,903,42840,8867,2667,39.1,9.8,3049,48120,75.8,1781,9.1,84.1,6798,231.8,246,2771,11.31275727,2,11.6,16.0,1589,-280,596,3273,413,199,53400,124,2033,5211,3.670425054,3.9,169,15,2508,6610,17508,15164,1709,2834,2801,260.3,0.75609799,682
6.8,803,7302,35.2,7.1,21.3,5.795662028,13188,7579,6.305068998,12.9,16.87757911,1742,1682,98,416,53130,3444,1508,26.3,6.8,2960,59500,88.9,875,7.8,95.4,3570,262.5,300,1820,6.703332629,1,7.2,9.7,1514,93,277,1750,169,102,65870,0,707,2777,5.202897553,3.0,207,11,1872,103,9770,12469,668,1523,943,285.7,0.206078274,296
8.1,36031,201553,36.1,6.2,20.7,252.4844672,446610,209721,171.5896316,11.6,663.5408765,62122,53549,72129,15625,79560,125524,53688,27.1,5.7,115304,82808,87.1,30343,7.2,96.2,69822,243.8,31410,54360,174.0283315,16,5.6,11.0,78496,2733,8168,60006,170,11396,86056,55,19582,90069,89.38512394,2.9,5677,4549,54344,66167,347870,266678,19834,62573,38175,279.6,4.053209485,10260
11.9,362,2999,44.4,8.6,29.7,2.104928959,5478,3078,3.359193412,14.6,5.948442308,533,702,21,387,40850,1872,560,32.7,9.7,1108,45710,84.8,507,9.2,92.8,1560,219.1,150,660,2.936965774,8,7.8,12.7,830,28,79,801,145,131,50570,140,328,1628,2.508528907,3.8,803,0,719,29,4214,4475,410,609,535,240.4,0.353926108,159
11.7,2622,4193,54.4,7.6,23.7,5.898389402,13345,4476,5.674399931,9.4,19.28101366,1888,1769,77,496,31881,5930,1950,38.2,11.5,2229,35848,72.9,914,8.3,77.3,3650,214.6,129,1373,8.762468104,0,14.8,16.3,1340,134,283,1793,135,1944,39815,408,1612,3148,2.944714912,3.9,38,4,1297,634,10907,12463,1255,1865,1777,230.9,0.313585259,423
6.2,8515,72850,31.8,6.1,16.7,66.23159453,142854,77083,53.56293465,11.0,184.6317744,17278,14837,2941,3371,57153,36031,14547,24.6,5.6,26746,60187,73.2,7770,6.9,78.1,17604,224.0,4334,22434,67.7852981,39,6.5,8.5,29254,1747,4233,15537,51,12364,63221,86,7322,23195,38.64339651,2.9,39414,264,16059,2089,113400,93812,6344,31021,9597,242.0,1.653299954,3246
8.4,298,3925,40.8,9.9,28.5,4.720636629,7090,4054,4.222535881,7.0,13.69777055,804,1273,39,225,61189,2373,815,32.1,6.7,1409,67746,121.5,652,11.7,130.3,1465,322.7,201,747,4.347061068,46,6.7,9.9,2048,107,129,1225,552,0,74303,456,389,1982,2.796156468,2.8,108,10,663,58,5812,6674,387,686,575,367.1,0.158486601,164
9.8,1916,9503,37.4,6.1,30.5,10.99542637,22107,10076,12.95805717,9.8,32.61370196,2461,3807,208,1010,51962,6674,2681,27.3,8.8,5248,56503,91.7,2386,6.9,100.6,3992,246.3,635,2409,8.90958108,46,8.3,12.7,4526,357,573,3052,410,198,61044,456,1480,6449,5.597458248,3.7,579,40,2255,150,17828,20495,1572,2046,2271,278.8,0.269898406,651
8.2,6270,71633,39.0,8.6,19.8,83.34073742,130090,73309,55.72033192,9.2,214.6335677,15781,14983,4876,4571,65425,41304,14725,29.9,6.0,24040,69919,99.6,8356,9.7,105.9,23287,287.6,2560,17495,97.24684435,15,7.0,9.7,29644,669,1676,17943,155,9137,74413,32,7373,25034,49.96608078,2.5,352,61,12898,1736,105954,120505,6329,23338,10328,315.1,2.685317201,2656
8.7,21680,74105,51.0,6.3,16.9,68.42351979,165324,77858,101.5847941,15.8,216.5135942,23629,16553,8773,4721,44783,60820,19576,41.3,7.3,30238,47084,80.5,8339,6.8,88.0,33783,206.5,5183,23576,93.23769253,32,7.9,15.2,18048,11,3753,19438,350,1335,49385,340,9450,27635,47.24345931,3.4,2288,572,26266,37974,119273,110534,8764,23226,18099,227.6,7.892837553,4100
7.1,7240,81805,48.4,7.5,16.7,152.0224945,161503,85104,45.83659952,11.2,367.0135188,20892,16316,5485,4225,86446,59415,22552,41.6,5.6,34476,92616,97.6,8977,9.6,116.2,32983,306.1,6351,22426,89.34796047,6,6.2,12.6,30379,2052,3299,25275,177,1407,98786,145,7638,26064,61.49855131,2.8,1234,227,20206,79150,122800,69056,6919,20634,15416,386.0,1.336344009,3444
11.5,1191,10510,45.9,6.3,23.1,12.73349893,20470,10852,9.141656541,12.3,36.30266751,2359,2632,93,951,54373,7182,2500,33.6,8.2,4638,58641,79.0,1570,7.0,86.6,5572,236.3,382,2739,11.41704693,8,9.3,11.6,2744,-83,342,2978,386,445,62909,141,1456,4743,2.221930409,3.1,145,13,2504,281,15662,19556,1278,2237,1811,273.1,0.407632346,482
13.1,1503,2850,61.4,9.2,25.0,4.6653465,8632,3113,5.932064555,9.7,13.39853098,886,1255,7,403,32142,4126,1061,42.9,13.1,785,35983,89.4,791,10.5,100.1,3302,231.6,93,1083,4.502824183,0,16.8,17.8,586,-82,263,1260,399,74,39824,148,1128,2226,3.193085514,4.1,27,3,999,24,6723,8478,878,894,1198,263.4,0.267683816,279
7.8,7072,69502,40.0,5.4,19.8,51.5612519,136271,71375,45.63598096,11.7,160.9413736,19842,15001,2520,4778,65886,41519,16000,31.7,6.3,32985,69600,66.5,8840,6.2,72.9,19061,199.9,2840,18901,47.00335118,10,6.1,10.0,27833,1838,1873,15834,407,2519,73314,406,6364,25788,27.74147282,2.7,1322,109,17785,4819,103770,124661,6566,19290,10383,224.8,2.48310633,2753
14.1,2536,5997,57.6,6.3,21.3,10.12210526,16272,6349,7.26688008,14.9,28.85769447,1828,1986,75,682,29320,6963,1895,40.4,10.1,2624,31831,79.0,1214,7.0,86.6,4563,236.3,336,2227,9.07563203,47,12.9,16.4,1337,-545,352,2161,444,202,34342,446,1557,3691,1.766255575,4.1,81,12,2334,4244,12089,11524,1217,1945,1985,273.1,0.324034857,497
9.4,2947,14547,48.3,6.3,21.6,15.3468291,30772,15067,13.47182808,11.9,42.45667033,4144,3696,303,1073,62351,11444,3838,37.6,7.1,5757,67335,81.7,2291,7.3,90.3,7675,231.8,1034,3615,16.1777544,9,7.6,12.3,4113,339,520,4358,162,513,72319,252,1794,6464,7.593934737,3.1,233,36,4060,8449,23693,20717,1686,3697,2911,263.2,0.346820997,735
9.7,79230,464433,40.4,6.1,24.4,481.7468298,1039073,486261,389.5991655,10.9,1342.950787,122078,127882,35302,50203,51984,332209,113713,28.7,7.7,230498,53395,73.2,92566,6.9,78.1,152408,224.0,30992,130837,493.0479584,24,7.0,10.8,216291,11571,21828,120674,88,25279,54806,21,57452,245814,281.0793533,3.4,44984,2438,117940,43252,822337,882105,63461,163180,88469,242.0,12.02555996,28191
11.9,6002,27904,47.4,6.2,24.4,27.57014213,65592,28930,30.20201344,11.8,83.23938092,7796,8697,493,2546,48801,23910,8001,35.5,8.0,13258,52270,72.3,5388,7.0,80.1,16431,205.0,1131,8604,27.36372085,12,8.7,14.6,8842,500,1026,9250,398,400,55739,379,4378,15574,13.53349513,3.5,278,44,7964,16181,50425,47465,4043,7346,7341,229.5,0.890191767,1749
12.4,3477,8662,56.5,6.2,26.0,11.51777944,23659,9120,9.168653707,9.0,34.12953874,2619,3348,180,1186,34936,10847,2564,43.6,9.7,5496,38216,78.1,1989,7.1,86.2,5307,223.5,318,3234,10.74764899,32,10.2,18.4,2451,-267,458,3300,355,2496,41496,61,1955,6311,9.665365065,4.5,304,12,2304,14423,19192,8422,1857,3115,3536,255.0,0.255191157,856
6.3,5609,23392,43.5,5.4,12.8,28.30531905,74808,24402,25.0525531,12.4,88.3511699,12752,5672,1608,1621,43512,25149,9746,33.3,5.8,21029,48099,66.5,3539,6.2,72.9,13217,199.9,3342,8780,25.8031914,6,6.6,10.3,7402,-75,1010,7277,158,12095,52686,163,3783,9667,15.22909569,2.6,856,725,10093,13248,57755,55029,3358,15328,5948,224.8,1.363138293,1508
0.0,23,208,45.1,5.4,11.1,0.10480929,277,214,0.092764908,10.6,0.327147819,37,38,0,18,51453,93,26,33.0,8.3,47,57925,66.5,17,6.2,72.9,60,199.9,7,37,0.095544381,0,8.0,12.0,29,-12,6,39,532,0,64397,538,16,32,0.056390486,3.2,4,1,37,0,207,265,17,28,25,224.8,0.005047446,7
8.6,12887,49508,46.1,7.3,18.7,58.42104668,125043,52537,67.73022266,12.2,172.6971492,16856,14218,797,4513,42960,42375,14046,33.9,7.8,31215,46578,82.1,7854,7.7,91.1,25023,213.8,3521,18614,60.98703749,0,9.0,13.7,12385,-1859,3029,15253,61,1743,50196,394,8235,23922,31.74667705,3.7,51359,86,17549,977,91989,68303,7170,16140,12569,244.8,2.446642404,3396
16.1,1443,1904,59.8,7.6,24.1,3.108532983,7033,2033,2.990487427,12.0,10.16136149,908,973,19,227,25920,3400,906,44.4,13.1,1114,29124,72.9,548,8.3,77.3,1812,214.6,77,739,4.617942164,0,17.2,18.5,504,443,129,1146,405,706,32328,404,978,1622,1.551905581,4.3,39,0,736,151,5682,6747,742,850,1051,230.9,0.165263779,247
9.0,66,821,50.2,6.7,42.5,1.567429795,2113,882,1.273179994,9.0,4.291777091,147,458,2,154,47464,904,193,33.9,11.5,550,51641,87.6,379,7.9,97.8,550,249.7,30,190,0.934327673,0,10.7,14.2,510,11,61,287,207,10,55818,259,193,907,0.799674567,4.1,7,0,157,7,1800,2067,207,148,256,287.0,0.030439635,73
